Ticker,Date,Price
AXISBANK.NS,2025-07-24,1095.0999755859375
AXISBANK.NS,2025-07-25,1086.0999755859375
AXISBANK.NS,2025-07-28,1073.5999755859375
AXISBANK.NS,2025-07-29,1064.199951171875
AXISBANK.NS,2025-07-30,1073.300048828125
AXISBANK.NS,2025-07-31,1068.4000244140625
AXISBANK.NS,2025-08-01,1062.4000244140625
AXISBANK.NS,2025-08-04,1068.5999755859375
AXISBANK.NS,2025-08-05,1070.800048828125
AXISBANK.NS,2025-08-06,1071.0
AXISBANK.NS,2025-08-07,1076.199951171875
AXISBANK.NS,2025-08-08,1058.0999755859375
AXISBANK.NS,2025-08-11,1073.300048828125
AXISBANK.NS,2025-08-12,1070.0
AXISBANK.NS,2025-08-13,1066.0
AXISBANK.NS,2025-08-14,1068.199951171875
AXISBANK.NS,2025-08-18,1082.5999755859375
AXISBANK.NS,2025-08-19,1083.199951171875
AXISBANK.NS,2025-08-20,1080.199951171875
AXISBANK.NS,2025-08-21,1078.9000244140625
AXISBANK.NS,2025-08-22,1070.9000244140625
AXISBANK.NS,2025-08-25,1070.0
AXISBANK.NS,2025-08-26,1050.0999755859375
AXISBANK.NS,2025-08-28,1051.9000244140625
AXISBANK.NS,2025-08-29,1045.199951171875
AXISBANK.NS,2025-09-01,1061.5
AXISBANK.NS,2025-09-02,1056.199951171875
AXISBANK.NS,2025-09-03,1054.699951171875
AXISBANK.NS,2025-09-04,1050.4000244140625
AXISBANK.NS,2025-09-05,1055.9000244140625
AXISBANK.NS,2025-09-08,1055.5
AXISBANK.NS,2025-09-09,1052.199951171875
AXISBANK.NS,2025-09-10,1070.0999755859375
AXISBANK.NS,2025-09-11,1087.4000244140625
AXISBANK.NS,2025-09-12,1105.300048828125
AXISBANK.NS,2025-09-15,1104.4000244140625
AXISBANK.NS,2025-09-16,1121.199951171875
AXISBANK.NS,2025-09-17,1126.0
AXISBANK.NS,2025-09-18,1133.0
AXISBANK.NS,2025-09-19,1135.9000244140625
AXISBANK.NS,2025-09-22,1144.4000244140625
AXISBANK.NS,2025-09-23,1170.800048828125
AXISBANK.NS,2025-09-24,1158.9000244140625
AXISBANK.NS,2025-09-25,1166.5999755859375
AXISBANK.NS,2025-09-26,1154.0
AXISBANK.NS,2025-09-29,1132.199951171875
AXISBANK.NS,2025-09-30,1131.5999755859375
AXISBANK.NS,2025-10-01,1159.5
AXISBANK.NS,2025-10-03,1181.0
AXISBANK.NS,2025-10-06,1212.800048828125
AXISBANK.NS,2025-10-07,1186.800048828125
AXISBANK.NS,2025-10-08,1180.5999755859375
AXISBANK.NS,2025-10-09,1167.4000244140625
AXISBANK.NS,2025-10-10,1180.4000244140625
AXISBANK.NS,2025-10-13,1189.5999755859375
AXISBANK.NS,2025-10-14,1176.800048828125
AXISBANK.NS,2025-10-15,1169.5999755859375
AXISBANK.NS,2025-10-16,1196.300048828125
AXISBANK.NS,2025-10-17,1200.199951171875
AXISBANK.NS,2025-10-20,1226.0
AXISBANK.NS,2025-10-21,1237.300048828125
AXISBANK.NS,2025-10-23,1258.800048828125
AXISBANK.NS,2025-10-24,1241.9000244140625
AXISBANK.NS,2025-10-27,1254.0999755859375
AXISBANK.NS,2025-10-28,1246.300048828125
AXISBANK.NS,2025-10-29,1248.800048828125
AXISBANK.NS,2025-10-30,1238.5999755859375
AXISBANK.NS,2025-10-31,1232.800048828125
AXISBANK.NS,2025-11-03,1233.699951171875
AXISBANK.NS,2025-11-04,1226.5999755859375
AXISBANK.NS,2025-11-05,1226.5999755859375
AXISBANK.NS,2025-11-06,1228.5
AXISBANK.NS,2025-11-07,1222.800048828125
AXISBANK.NS,2025-11-10,1217.0
AXISBANK.NS,2025-11-11,1222.5
AXISBANK.NS,2025-11-12,1221.5999755859375
AXISBANK.NS,2025-11-13,1225.199951171875
AXISBANK.NS,2025-11-14,1241.5999755859375
AXISBANK.NS,2025-11-17,1249.5999755859375
AXISBANK.NS,2025-11-18,1265.4000244140625
AXISBANK.NS,2025-11-19,1270.4000244140625
AXISBANK.NS,2025-11-20,1285.199951171875
AXISBANK.NS,2025-11-21,1275.800048828125
AXISBANK.NS,2025-11-24,1269.0
AXISBANK.NS,2025-11-25,1266.300048828125
AXISBANK.NS,2025-11-26,1290.199951171875
AXISBANK.NS,2025-11-27,1287.300048828125
AXISBANK.NS,2025-11-28,1279.699951171875
AXISBANK.NS,2025-12-01,1275.699951171875
AXISBANK.NS,2025-12-02,1258.0
AXISBANK.NS,2025-12-03,1270.699951171875
AXISBANK.NS,2025-12-04,1280.0
AXISBANK.NS,2025-12-05,1282.5
AXISBANK.NS,2025-12-08,1273.800048828125
AXISBANK.NS,2025-12-09,1275.9000244140625
AXISBANK.NS,2025-12-10,1278.5999755859375
AXISBANK.NS,2025-12-11,1272.699951171875
AXISBANK.NS,2025-12-12,1286.0999755859375
AXISBANK.NS,2025-12-15,1284.800048828125
AXISBANK.NS,2025-12-16,1219.5999755859375
HDFCBANK.NS,2025-07-24,1004.5999755859375
HDFCBANK.NS,2025-07-25,1002.2999877929688
HDFCBANK.NS,2025-07-28,1004.25
HDFCBANK.NS,2025-07-29,1010.7999877929688
HDFCBANK.NS,2025-07-30,1012.9000244140625
HDFCBANK.NS,2025-07-31,1009.0999755859375
HDFCBANK.NS,2025-08-01,1006.0999755859375
HDFCBANK.NS,2025-08-04,996.0
HDFCBANK.NS,2025-08-05,988.7999877929688
HDFCBANK.NS,2025-08-06,992.6500244140625
HDFCBANK.NS,2025-08-07,997.7000122070312
HDFCBANK.NS,2025-08-08,986.9500122070312
HDFCBANK.NS,2025-08-11,997.7999877929688
HDFCBANK.NS,2025-08-12,984.9500122070312
HDFCBANK.NS,2025-08-13,990.1500244140625
HDFCBANK.NS,2025-08-14,995.5499877929688
HDFCBANK.NS,2025-08-18,1001.7999877929688
HDFCBANK.NS,2025-08-19,995.5499877929688
HDFCBANK.NS,2025-08-20,994.0999755859375
HDFCBANK.NS,2025-08-21,995.5999755859375
HDFCBANK.NS,2025-08-22,982.2999877929688
HDFCBANK.NS,2025-08-25,982.0499877929688
HDFCBANK.NS,2025-08-26,973.4000244140625
HDFCBANK.NS,2025-08-28,957.7999877929688
