Ticker,Date,Price
AAPL,2021-04-21,130.59510803222656
AAPL,2021-04-22,129.069091796875
AAPL,2021-04-23,131.39727783203125
AAPL,2021-04-26,131.78857421875
AAPL,2021-04-27,131.4657745361328
AAPL,2021-04-28,130.6734161376953
AAPL,2021-04-29,130.57557678222656
AAPL,2021-04-30,128.5994873046875
AAPL,2021-05-03,129.656005859375
AAPL,2021-05-04,125.06806182861328
AAPL,2021-05-05,125.3126220703125
AAPL,2021-05-06,126.91693878173828
AAPL,2021-05-07,127.59310150146484
AAPL,2021-05-10,124.30060577392578
AAPL,2021-05-11,123.3794937133789
AAPL,2021-05-12,120.30260467529297
AAPL,2021-05-13,122.45838165283203
AAPL,2021-05-14,124.88855743408203
AAPL,2021-05-17,123.7322769165039
AAPL,2021-05-18,122.34080505371094
AAPL,2021-05-19,122.18402862548828
AAPL,2021-05-20,124.75135040283203
AAPL,2021-05-21,122.90913391113281
AAPL,2021-05-24,124.54558563232422
AAPL,2021-05-25,124.349609375
AAPL,2021-05-26,124.30060577392578
AAPL,2021-05-27,122.76215362548828
AAPL,2021-05-28,122.1056137084961
AAPL,2021-06-01,121.78224182128906
AAPL,2021-06-02,122.54658508300781
AAPL,2021-06-03,121.05712890625
AAPL,2021-06-04,123.35990905761719
AAPL,2021-06-07,123.36969757080078
AAPL,2021-06-08,124.19281768798828
AAPL,2021-06-09,124.5749740600586
AAPL,2021-06-10,123.5754623413086
AAPL,2021-06-11,124.7905502319336
AAPL,2021-06-14,127.85765838623047
AAPL,2021-06-15,127.03453063964844
AAPL,2021-06-16,127.5342788696289
AAPL,2021-06-17,129.1413116455078
AAPL,2021-06-18,127.83806610107422
AAPL,2021-06-21,129.64109802246094
AAPL,2021-06-22,131.28729248046875
AAPL,2021-06-23,131.01292419433594
AAPL,2021-06-24,130.728759765625
AAPL,2021-06-25,130.4347686767578
AAPL,2021-06-28,132.07122802734375
AAPL,2021-06-29,133.590087890625
AAPL,2021-06-30,134.20742797851562
AAPL,2021-07-01,134.5111846923828
AAPL,2021-07-02,137.14712524414062
AAPL,2021-07-06,139.1657257080078
AAPL,2021-07-07,141.66452026367188
AAPL,2021-07-08,140.36122131347656
AAPL,2021-07-09,142.19361877441406
AAPL,2021-07-12,141.5958709716797
AAPL,2021-07-13,142.71295166015625
AAPL,2021-07-14,146.1524200439453
AAPL,2021-07-15,145.49586486816406
AAPL,2021-07-16,143.44789123535156
AAPL,2021-07-19,139.58705139160156
AAPL,2021-07-20,143.21266174316406
AAPL,2021-07-21,142.47776794433594
AAPL,2021-07-22,143.84962463378906
AAPL,2021-07-23,145.5742645263672
AAPL,2021-07-26,145.9956512451172
AAPL,2021-07-27,143.8202667236328
AAPL,2021-07-28,142.0662078857422
AAPL,2021-07-29,142.71295166015625
AAPL,2021-07-30,142.9285125732422
AAPL,2021-08-02,142.59539794921875
AAPL,2021-08-03,144.3983917236328
AAPL,2021-08-04,143.9966278076172
AAPL,2021-08-05,144.1044158935547
AAPL,2021-08-06,143.4174346923828
AAPL,2021-08-09,143.36842346191406
AAPL,2021-08-10,142.88754272460938
AAPL,2021-08-11,143.14266967773438
AAPL,2021-08-12,146.11624145507812
AAPL,2021-08-13,146.3223114013672
AAPL,2021-08-16,148.30470275878906
AAPL,2021-08-17,147.39202880859375
AAPL,2021-08-18,143.63340759277344
AAPL,2021-08-19,143.96702575683594
AAPL,2021-08-20,145.42930603027344
AAPL,2021-08-23,146.9209747314453
AAPL,2021-08-24,146.8326416015625
AAPL,2021-08-25,145.59609985351562
AAPL,2021-08-26,144.79139709472656
AAPL,2021-08-27,145.8316650390625
AAPL,2021-08-30,150.26742553710938
AAPL,2021-08-31,149.00144958496094
AAPL,2021-09-01,149.66880798339844
AAPL,2021-09-02,150.78756713867188
AAPL,2021-09-03,151.4254608154297
AAPL,2021-09-07,153.7709503173828
AAPL,2021-09-08,152.2203826904297
AAPL,2021-09-09,151.1997528076172
AAPL,2021-09-10,146.1947784423828
AAPL,2021-09-13,146.7639617919922
AAPL,2021-09-14,145.360595703125
AAPL,2021-09-15,146.25364685058594
AAPL,2021-09-16,146.01812744140625
AAPL,2021-09-17,143.33895874023438
AAPL,2021-09-20,140.27708435058594
AAPL,2021-09-21,140.75796508789062
AAPL,2021-09-22,143.1328887939453
AAPL,2021-09-23,144.0946044921875
AAPL,2021-09-24,144.18292236328125
AAPL,2021-09-27,142.66180419921875
AAPL,2021-09-28,139.26626586914062
AAPL,2021-09-29,140.1691131591797
AAPL,2021-09-30,138.8639373779297
AAPL,2021-10-01,139.9924774169922
AAPL,2021-10-04,136.54788208007812
AAPL,2021-10-05,138.4811553955078
AAPL,2021-10-06,139.35459899902344
AAPL,2021-10-07,140.6205596923828
AAPL,2021-10-08,140.23780822753906
AAPL,2021-10-11,140.14952087402344
AAPL,2021-10-12,138.8737335205078
AAPL,2021-10-13,138.28489685058594
AAPL,2021-10-14,141.0818328857422
AAPL,2021-10-15,142.1416778564453
AAPL,2021-10-18,143.81983947753906
AAPL,2021-10-19,145.9886474609375
AAPL,2021-10-20,146.4793243408203
AAPL,2021-10-21,146.6952667236328
AAPL,2021-10-22,145.9199981689453
AAPL,2021-10-25,145.8708953857422
AAPL,2021-10-26,146.5382537841797
AAPL,2021-10-27,146.07699584960938
AAPL,2021-10-28,149.72767639160156
AAPL,2021-10-29,147.00926208496094
AAPL,2021-11-01,146.18499755859375
AAPL,2021-11-02,147.22520446777344
AAPL,2021-11-03,148.66783142089844
AAPL,2021-11-04,148.14767456054688
AAPL,2021-11-05,148.6784210205078
AAPL,2021-11-08,147.8528289794922
AAPL,2021-11-09,148.21646118164062
AAPL,2021-11-10,145.37615966796875
AAPL,2021-11-11,145.32704162597656
AAPL,2021-11-12,147.41058349609375
AAPL,2021-11-15,147.42039489746094
AAPL,2021-11-16,148.40321350097656
AAPL,2021-11-17,150.85040283203125
AAPL,2021-11-18,155.15505981445312
AAPL,2021-11-19,157.7889862060547
AAPL,2021-11-22,158.2509002685547
AAPL,2021-11-23,158.63417053222656
AAPL,2021-11-24,159.15505981445312
AAPL,2021-11-26,154.11329650878906
AAPL,2021-11-29,157.48428344726562
AAPL,2021-11-30,162.457275390625
AAPL,2021-12-01,161.9364013671875
AAPL,2021-12-02,160.9437713623047
AAPL,2021-12-03,159.05679321289062
AAPL,2021-12-06,162.4769744873047
AAPL,2021-12-07,168.23617553710938
AAPL,2021-12-08,172.06907653808594
AAPL,2021-12-09,171.5580291748047
AAPL,2021-12-10,176.36395263671875
