Ticker,Date,Price
AAPL,2025-04-11,198.14999389648438
ADBE,2025-04-11,352.4700012207031
ADP,2025-04-11,299.5400085449219
AMD,2025-04-11,93.4000015258789
AMGN,2025-04-11,285.9800109863281
AMZN,2025-04-11,184.8699951171875
AVGO,2025-04-11,181.94000244140625
BKNG,2025-04-11,4586.52978515625
CHTR,2025-04-11,334.3800048828125
CMCSA,2025-04-11,33.720001220703125
COST,2025-04-11,963.4099731445312
CSCO,2025-04-11,57.33000183105469
GILD,2025-04-11,103.62999725341797
GOOGL,2025-04-11,157.13999938964844
INTC,2025-04-11,19.739999771118164
INTU,2025-04-11,587.0399780273438
ISRG,2025-04-11,493.6000061035156
MDLZ,2025-04-11,67.05000305175781
META,2025-04-11,543.5700073242188
MSFT,2025-04-11,388.45001220703125
NVDA,2025-04-11,110.93000030517578
PEP,2025-04-11,144.42999267578125
QCOM,2025-04-11,139.25
REGN,2025-04-11,554.1799926757812
SBUX,2025-04-11,85.43000030517578
TMUS,2025-04-11,258.6700134277344
TSLA,2025-04-11,252.30999755859375
TXN,2025-04-11,147.60000610351562
VRTX,2025-04-11,484.2200012207031
